athlete_id,Athlete,Country,Gender
639,"JONES, Marion",ZZX,Women
640,"ROSENBAUM, Hedwig",ZZX,Women
641,"COOPER, Charlotte",GBR,Women
642,"PREVOST, Hélène",ZZX,Women
643,"DOHERTY, Reginald Frank",GBR,Men
644,"NORRIS, Arthur B.J.",GBR,Men
645,"DOHERTY, Hugh Lawrence",GBR,Men
646,"MAHONY, Harold Sergerson",GBR,Men
647,"JONES, Marion",USA,Women
648,"ROSENBAUM, Hedwig",BOH,Women
649,"COOPER, Charlotte",GBR,Women
650,"PREVOST, Hélène",FRA,Women
651,"AABYE, Edgar",ZZX,Men
652,"NILSSON, August",ZZX,Men
653,"SCHMIDT, Eugen",ZZX,Men
654,"SÖDERSTRÖM, Gustaf",ZZX,Men
655,"STAAF, Karl Gustav",ZZX,Men
656,"WINCKLER, Charles",ZZX,Men
657,"BASSET, Pierre",FRA,Men
658,"COLLAS, Jean",FRA,Men
659,"GONDOUIN, Charles",FRA,Men
660,"HENRIQUEZ DE ZUBIERRA, Constantin",FRA,Men
661,"ROFFO, Joseph",FRA,Men
662,"SARRADE, Emile",FRA,Men
663,"BRAUNSCHWEIGER, Alfred",GER,Men
664,"KEHOE, Frank",USA,Men
665,"SHELDON, George",USA,Men
666,"HOFFMANN, Georg",GER,Men
667,"GOODWIN, Leo Budd",USA,Men
668,"DICKEY, William Paul",USA,Men
669,"ADAMS, Edgar H.",USA,Men
670,"ZACHARIAS, Georg",GER,Men
671,"BRACK, Walter",GER,Men
672,"HOFFMANN, Georg",GER,Men
673,"LEARY, J. Scott",USA,Men
674,"HALMAY, Zoltan",HUN,Men
675,"DANIELS, Charles",USA,Men
676,"GAILEY, Francis",USA,Men
677,"RAUSCH, Emil",GER,Men
678,"KISS, Geza",HUN,Men
679,"RAUSCH, Emil",GER,Men
680,"DANIELS, Charles",USA,Men
681,"GAILEY, Francis",USA,Men
682,"HANDY, Hehry Jamison",USA,Men
683,"ZACHARIAS, Georg",GER,Men
684,"BRACK, Walter",GER,Men
685,"WAHLE, Otto",AUT,Men
686,"DANIELS, Charles",USA,Men
687,"GAILEY, Francis",USA,Men
688,"EVANS, Gwynne",USA,Men
689,"ORTHWEIN, William Robert",USA,Men
690,"REYBURN, Amadee",USA,Men
691,"SCHWARTZ, Marquard",USA,Men
692,"DANIELS, Charles",USA,Men
693,"GOODWIN, Leo Budd",USA,Men
694,"HANDLEY, Louis De Breda",USA,Men
695,"RUDDY, Joseph A.",USA,Men
696,"GOETZ, Hugo",USA,Men
697,"HAMMOND, David",USA,Men
698,"THORNE, Raymond",USA,Men
699,"TUTTLE, William",USA,Men
700,"DANIELS, Charles",USA,Men
701,"HALMAY, Zoltan",HUN,Men
702,"LEARY, J. Scott",USA,Men
703,"KISS, Geza",HUN,Men
704,"RAUSCH, Emil",GER,Men
705,"GAILEY, Francis",USA,Men
706,"THOMPSON, William Henry",USA,Men
707,"BRYANT, George Philipp",USA,Men
708,"WILLIAMS, Robert",USA,Men
709,"POLLOCK, Jessie",USA,Women
710,"HOWELL, Matilda Scott",USA,Women
711,"COOKE, Emma C.",USA,Women
712,"POLLOCK, Jessie",USA,Women
713,"HOWELL, Matilda Scott",USA,Women
714,"COOKE, Emma C.",USA,Women
715,"THOMPSON, William Henry",USA,Men
716,"BRYANT, George Philipp",USA,Men
717,"WILLIAMS, Robert",USA,Men
718,"BRYANT, George Philipp",USA,Men
719,"BRYANT, Wallace",USA,Men
720,"DALLIN, Cyrus Edwin",USA,Men
721,"RICHARDSON, Henry Barber",USA,Men
722,"MAXSON, Louis W.",USA,Men
723,"SPENCER, Galen Carter",USA,Men
724,"THOMPSON, William Henry",USA,Men
725,"WILLIAMS, Robert",USA,Men
726,"CLARK, William A.",USA,Men
727,"DUVALL, Samuel Harding",USA,Men
728,"HUBBARD, Charles R.",USA,Men
729,"WOODRUFF, Charles S.",USA,Men
730,"HOWELL, Matilda Scott",USA,Women
731,"POLLOCK, Jessie",USA,Women
732,"TAYLOR, Louise",USA,Women
733,"WOODRUFF, Laura",USA,Women
734,"COOKE, Emma C.",USA,Women
735,"TAYLOR, Mabel",USA,Women
736,"HOGENSON, William",USA,Men
737,"HAHN, Archie",USA,Men
738,"CARTMELL, John Nathaniel",USA,Men
739,"ASHBURNER, Lesley",USA,Men
740,"SCHULE, Frederick",USA,Men
741,"SHIDELER, Thaddeus",USA,Men
742,"HEARN, Lacey",USA,Men
743,"LIGHTBODY, James",USA,Men
744,"VERNER, William Frank",USA,Men
745,"HOGENSON, William",USA,Men
746,"HAHN, Archie",USA,Men
747,"CARTMELL, John Nathaniel",USA,Men
748,"POAGE, George",USA,Men
749,"HILLMAN, Harry",USA,Men
750,"CASTLEMAN, Frank",USA,Men
751,"NEWTON, Arthur",USA,Men
752,"LIGHTBODY, James",USA,Men
753,"DALY, John",GBR,Men
754,"GROMAN, Herman",USA,Men
755,"HILLMAN, Harry",USA,Men
756,"WALLER, Frank",USA,Men
757,"POAGE, George",USA,Men
758,"HILLMAN, Harry",USA,Men
759,"WALLER, Frank",USA,Men
760,"MUNSON, David Curtis",USA,Men
761,"NEWTON, Arthur",USA,Men
762,"PILGRIM, Paul Harry",USA,Men
763,"UNDERWOOD, George",USA,Men
764,"VALENTINE, Howard",USA,Men
765,"CORAY, Albert",ZZX,Men
766,"HATCH, Sidney",ZZX,Men
767,"HEARN, Lacey",ZZX,Men
768,"LIGHTBODY, James",ZZX,Men
769,"VERNER, William Frank",ZZX,Men
770,"MITCHELL, James",USA,Men
771,"DESMARTEAU, Etienne",CAN,Men
772,"FLANAGAN, John Jesus",USA,Men
773,"MOULTON, Fay",USA,Men
774,"HAHN, Archie",USA,Men
775,"HOGENSON, William",USA,Men
776,"BREITKREUTZ, Emil",USA,Men
777,"LIGHTBODY, James",USA,Men
778,"VALENTINE, Howard",USA,Men
779,"HARE, Thomas Truxton",USA,Men
780,"KIELY, Thomas Francis",GBR,Men
781,"GUNN, Adam",USA,Men
782,"GEORGANDAS, Nicolaos",GRE,Men
783,"SHERIDAN, Martin",USA,Men
784,"ROSE, Ralph",USA,Men
785,"ROSE, Ralph",USA,Men
786,"FLANAGAN, John Jesus",USA,Men
787,"DEWITT, John",USA,Men
788,"WEINSTEIN, Paul",GER,Men
789,"JONES, Samuel",USA,Men
790,"SERVISS, Garrett",USA,Men
791,"ROBERTSON, Lawson N.",USA,Men
792,"EWRY, Ray",USA,Men
793,"STADLER, Joseph F.",USA,Men
794,"STANGLAND, Robert",USA,Men
795,"PRINSTEIN, Meyer",USA,Men
796,"FRANK, Daniel",USA,Men
797,"BILLER, John",USA,Men
798,"EWRY, Ray",USA,Men
799,"KING, Charles",USA,Men
800,"NEWTON, Arthur",USA,Men
801,"HICKS, Thomas",USA,Men
802,"CORAY, Albert",USA,Men
803,"WILKINS, Louis",USA,Men
804,"DVORAK, Charles",USA,Men
805,"SAMSE, Leroy",USA,Men
806,"FEUERBACH, Lawrence E. Joseph",USA,Men
807,"ROSE, Ralph",USA,Men
808,"COE, William Wesley",USA,Men
809,"MERZ, William",USA,Men
810,"EMMERICH, Max",USA,Men
811,"GRIEB, John",USA,Men
812,"STANGLAND, Robert",USA,Men
813,"PRINSTEIN, Meyer",USA,Men
814,"ENGLEHARDT, Frederick",USA,Men
815,"STADLER, Joseph F.",USA,Men
816,"EWRY, Ray",USA,Men
817,"KING, Charles",USA,Men
818,"FINNEGAN, George",USA,Men
819,"BURKE, Miles",USA,Men
820,"MICHAELS, William",USA,Men
821,"BERGER, Samuel",USA,Men
822,"MAYER, Charles",USA,Men
823,"KIRK, Oliver L.",USA,Men
824,"FINNEGAN, George",USA,Men
825,"GILMORE, Frederick",USA,Men
826,"KIRK, Oliver L.",USA,Men
827,"HALLER, Frank",USA,Men
828,"VAN HORN, Russell",USA,Men
829,"SPANGER, Harry J.",USA,Men
830,"EAGAN, James Jack",USA,Men
831,"EAGAN, James Jack",USA,Men
832,"LYDON, Joseph",USA,Men
833,"YOUNG, Albert",USA,Men
834,"SPANGER, Harry J.",USA,Men
835,"MAYER, Charles",USA,Men
836,"SPRADLEY, Benjamin",USA,Men
837,"BILLINGTON, Edward",USA,Men
838,"HURLEY, Marcus",USA,Men
839,"DOWNING, Burton",USA,Men
840,"DOWNING, Burton",USA,Men
841,"HURLEY, Marcus",USA,Men
842,"BILLINGTON, Edward",USA,Men
843,"BILLINGTON, Edward",USA,Men
844,"HURLEY, Marcus",USA,Men
845,"DOWNING, Burton",USA,Men
846,"BILLINGTON, Edward",USA,Men
847,"HURLEY, Marcus",USA,Men
848,"DOWNING, Burton",USA,Men
849,"HURLEY, Marcus",USA,Men
850,"DOWNING, Burton",USA,Men
851,"GOERKE, Oscar",USA,Men
852,"WILEY, George",USA,Men
853,"DOWNING, Burton",USA,Men
854,"ANDREWS, Arthur F.",USA,Men
855,"ANDREWS, Arthur F.",USA,Men
856,"SCHLEE, Charles",USA,Men
857,"WILEY, George",USA,Men
858,"VAN ZO POST, Albertson",CUB,Men
859,"FONST, Ramon",CUB,Men
860,"TATHAM, Charles",CUB,Men
861,"TATHAM, Charles",CUB,Men
862,"FONST, Ramon",CUB,Men
863,"VAN ZO POST, Albertson",CUB,Men
864,"DIAZ, Manuel",ZZX,Men
865,"FONST, Ramon",ZZX,Men
866,"VAN ZO POST, Albertson",ZZX,Men
867,"FOX, Arthur",USA,Men
868,"TATHAM, Charles",USA,Men
869,"TOWNSEND, Charles Fitzhugh",USA,Men
870,"VAN ZO POST, Albertson",CUB,Men
871,"DIAZ, Manuel",CUB,Men
872,"GREBE, William",USA,Men
873,"GREBE, William",USA,Men
874,"VAN ZO POST, Albertson",CUB,Men
875,"O'CONNOR, William Scott",USA,Men
876,"BRADY, Joseph J.",USA,Men
877,"COOKE, George Edwin",USA,Men
878,"COOKE, Thomas J.",USA,Men
879,"COSTGROVE, Cormic F.",USA,Men
880,DIERKES,USA,Men
881,"DOOLING, Martin T.",USA,Men
882,"FROST, Frank",USA,Men
883,"JAMESON, Claude Stanley",USA,Men
884,"JAMESON, Henry Wood",USA,Men
885,"JOHNSON, -",USA,Men
886,O'CONNELL,USA,Men
887,"TATE, Harry",USA,Men
888,"BARTLIFF, Charles Albert",USA,Men
889,"BRADY, Joseph J.",USA,Men
890,"BRITTINGHAM, Warren G.",USA,Men
891,"BROCKMEYER, Oscar B.",USA,Men
892,"COOKE, George Edwin",USA,Men
893,"COOKE, Thomas J.",USA,Men
894,"COSTGROVE, Cormic F.",USA,Men
895,"CUDMORE, Alexander",USA,Men
896,DIERKES,USA,Men
897,"DOOLING, Martin T.",USA,Men
898,"DUCKER, George",CAN,Men
899,"FRASER, John Alexander",CAN,Men
900,"FROST, Frank",USA,Men
901,"GOURLEY, John",CAN,Men
902,"HALL, Alexander",CAN,Men
903,"JAMESON, Claude Stanley",USA,Men
904,"JAMESON, Henry Wood",USA,Men
905,"JANUARY, Charles James",USA,Men
906,"JANUARY, John Hartnett",USA,Men
907,"JANUARY, Thomas Thurston",USA,Men
908,"JOHNSON, -",USA,Men
909,"JOHNSON, Albert",CAN,Men
910,"LANE, Robert",CAN,Men
911,"LAWLER, Raymond E.",USA,Men
912,"LINTON, Ernest",CAN,Men
913,"LYDON, Joseph",USA,Men
914,"MACDONALD, Gordon",CAN,Men
915,"MENGES, Louis John",USA,Men
916,O'CONNELL,USA,Men
917,"RATICAN, Peter Joseph",USA,Men
918,"STEEP, Frederick",CAN,Men
919,"TATE, Harry",USA,Men
920,"TAYLOR, Thomas",CAN,Men
921,"TWAITS, William",CAN,Men
922,"BARTLIFF, Charles Albert",USA,Men
923,"BRITTINGHAM, Warren G.",USA,Men
924,"BROCKMEYER, Oscar B.",USA,Men
925,"CUDMORE, Alexander",USA,Men
926,"JANUARY, Charles James",USA,Men
927,"JANUARY, John Hartnett",USA,Men
928,"JANUARY, Thomas Thurston",USA,Men
929,"LAWLER, Raymond E.",USA,Men
930,"LYDON, Joseph",USA,Men
931,"MENGES, Louis John",USA,Men
932,"RATICAN, Peter Joseph",USA,Men
933,"MCKINNIE, Burt P.",USA,Men
934,"NEWTON, Francis Clement",USA,Men
935,"LYON, George Seymour",CAN,Men
936,"EGAN, Henri Chandler",USA,Men
937,"CUMMINS, Edward M.",USA,Men
938,"EDWARDS, Kenneth Paine",USA,Men
939,"EGAN, Henri Chandler",USA,Men
940,"EGAN, Walter Eugene",USA,Men
941,"HUNTER, Robert Edward",USA,Men
942,"MOORE, Nathaniel Fish",USA,Men
943,"PHELPS, Mason Elliot",USA,Men
944,"SAWYER, Danieledward",USA,Men
945,"SMOOT, Clement E.",USA,Men
946,"WOOD, Warren K.",USA,Men
947,"CADY, John Deere",USA,Men
948,"LAMBERT, Albert Bond",USA,Men
949,"MAXWELL, John R.",USA,Men
950,"MCKINNIE, Burt P.",USA,Men
951,"MCKITTRICK, Ralph",USA,Men
952,"NEWTON, Francis Clement",USA,Men
953,"POTTER, Henry",USA,Men
954,"SEMPLE, Frederick",USA,Men
955,"STICKNEY, Arthur William",USA,Men
956,"STICKNEY, Stuart Grosvenor",USA,Men
957,"WILSON, Ralph",USA,Men
958,"HENNIG, Edward",USA,Men
959,"VOIGT, Emil",USA,Men
960,"WEBER, Wilhelm",GER,Men
961,"SPINNLER, Adolf",SUI,Men
962,"LENHART, Julius",USA,Men
963,"MERZ, William",USA,Men
964,"HEIDA, Anton",USA,Men
965,"EYSER, George",USA,Men
966,"EYSER, George",USA,Men
967,"HEIDA, Anton",USA,Men
968,"HENNIG, Edward",USA,Men
969,"SPINNLER, Adolf",SUI,Men
970,"LENHART, Julius",USA,Men
971,"WEBER, Wilhelm",GER,Men
972,"DUHA, John",USA,Men
973,"EYSER, George",USA,Men
974,"HEIDA, Anton",USA,Men
975,"MERZ, William",USA,Men
976,"HEIDA, Anton",USA,Men
977,"EYSER, George",USA,Men
978,"VOIGT, Emil",USA,Men
979,"GLASS, Hermann",USA,Men
980,"MERZ, William",USA,Men
981,"VOIGT, Emil",USA,Men
982,"EYSER, George",USA,Men
983,"KRAUSE, Charles",USA,Men
984,"DUHA, John",USA,Men
985,"KRAUSE, Charles",USA,Men
986,"MAYACK, Robert",USA,Men
987,"MEYER, George",USA,Men
988,"SCHUSTER, Philipp",USA,Men
989,"SIEGLER, Edward",USA,Men
990,"GRIEB, John",USA,Men
991,"HEIDA, Anton",USA,Men
992,"HESS, Max",USA,Men
993,"KASSEL, Philipp",USA,Men
994,"LENHART, Julius",USA,Men
995,"RECKEWEG, Ernst",USA,Men
996,"BEYER, Emil",USA,Men
997,"BISSINGER, John",USA,Men
998,"ROSENKAMPF, Arthur",USA,Men
999,"SCHMITZ, Julian",USA,Men
1000,"STEFFEN, Otto",USA,Men
1001,"WOLF, Max",USA,Men
1002,"MERZ, William",USA,Men
1003,"EYSER, George",USA,Men
1004,"HEIDA, Anton",USA,Men
1005,"BLANCHARD, Elie",CAN,Men
1006,"BRENNAUGH, W.",CAN,Men
1007,"BRETZ, George",CAN,Men
1008,"BURNS, William Laurie",CAN,Men
1009,"CATTANACH, George",CAN,Men
1010,"CLOUTIER, George",CAN,Men
1011,"COWAN, Sandy",CAN,Men
1012,"FLETT, Jack",CAN,Men
1013,"JAMIESON, Benjamin",CAN,Men
1014,"LAIDLAW, Hilliard",CAN,Men
1015,"LYLE, H.",CAN,Men
1016,"ORRIS, William F.L.",CAN,Men
1017,"PENTLAND, L.H.",CAN,Men
1018,"CROGAN, Patrick",USA,Men
1019,"DOWLING, J.W.",USA,Men
1020,GIBSON,USA,Men
1021,HESS,USA,Men
1022,"HUNTER, Robert Edward",USA,Men
1023,LEHMAN,USA,Men
1024,MURPHY,USA,Men
1025,PARTRIDGE,USA,Men
1026,"PASSMORE, George",USA,Men
1027,SULLIVAN,USA,Men
1028,"VENN, A.H.",USA,Men
1029,WOODS,USA,Men
1030,YOUNG,USA,Men
1031,"BROWN, Charles",USA,Men
1032,"JACOBUS, Charles",USA,Men
1033,"STREETER, Smith O.",USA,Men
1034,"BUERGER, Joseph",USA,Men
1035,"JOACHIM, John",USA,Men
1036,"FARNAM, Robert",USA,Men
1037,"RYAN, Joseph",USA,Men
1038,"MULCAHY, John J.F.",USA,Men
1039,"VARLEY, William",USA,Men
1040,"RAVANACK, Joseph",USA,Men
1041,"WELLS, John",USA,Men
1042,"MULCAHY, John J.F.",USA,Men
1043,"VARLEY, William",USA,Men
1044,"HOBEN, John Grey",USA,Men
1045,"MCLOUGHLIN, James",USA,Men
1046,"ABELL, Louis",USA,Men
1047,"ARMSTRONG, Charles E.",USA,Men
1048,"CRESSER, Frederick",USA,Men
1049,"DEMPSEY, Joseph F.",USA,Men
1050,"EXLEY, John",USA,Men
1051,"FLANIGAN, James",USA,Men
1052,"GLEASON, Michael D.",USA,Men
1053,"LOTT, Harry Hunter",USA,Men
1054,"SCHELL, Frank Reaner",USA,Men
1055,"BAILEY, Arthur B.",CAN,Men
1056,"BOYD, Philip Ewing",CAN,Men
1057,"LOUDON, Thomas Richardson",CAN,Men
1058,"MACKENZIE, Donald",CAN,Men
1059,"REIFFENSTEIN, George Patrick",CAN,Men
1060,"RICE, William",CAN,Men
1061,"STRANGE, George  M.",CAN,Men
1062,"WADSWORTH, William",CAN,Men
1063,"WRIGHT, Joseph George",CAN,Men
1064,"DUNIMERTH, Frank",USA,Men
1065,"FREITAG, John",USA,Men
1066,"HELM, Louis G.",USA,Men
1067,"VOERG, Gustav",USA,Men
1068,"DIETZ, George",USA,Men
1069,"ERKER, August",USA,Men
1070,"NASSE, Albert",USA,Men
1071,"STOCKHOFF, Arthur",USA,Men
1072,"AMAN, Charles",USA,Men
1073,"BEGLEY, Michael",USA,Men
1074,"FROMANACK, Martin",USA,Men
1075,"SUERIG, Frederick",USA,Men
1076,"TITUS, Constance",USA,Men
1077,"GREER, Frank",USA,Men
1078,"JUVENAL, James",USA,Men
1079,"GAMBLE, Clarence Olivier",USA,Men
1080,"WEAR, Arthur Yancey",USA,Men
1081,"WEAR, Joseph Walker",USA,Men
1082,"WEST, Allen Tarwater",USA,Men
1083,"LEONARD, Edgar Welch",USA,Men
1084,"WRIGHT, Beals Coleman",USA,Men
1085,"BELL, Alphonzo Edward",USA,Men
1086,"LEROY, Robert",USA,Men
1087,"BELL, Alphonzo Edward",USA,Men
1088,"LEONARD, Edgar Welch",USA,Men
1089,"WRIGHT, Beals Coleman",USA,Men
1090,"LEROY, Robert",USA,Men
1091,"FRIDE, H.",USA,Men
1092,"HABERCORN, Charles",USA,Men
1093,"JACOBS, H.",USA,Men
1094,"KUNGLER, Frank",USA,Men
1095,"THEAS, Charles",USA,Men
1096,"FLANAGAN, Patrick",USA,Men
1097,"JOHNSON, Sydney B.",USA,Men
1098,"MAGNUSSEN, Conrad",USA,Men
1099,"OLSON, Oscar G.",USA,Men
1100,"SICLING, H.",USA,Men
1101,"BRAUN, Max",USA,Men
1102,"RODENBERGER, August",USA,Men
1103,"ROSE, Charles",USA,Men
1104,"SEILING, William",USA,Men
1105,"UPSHAW, Orrin Thomas",USA,Men
1106,"KUNGLER, Frank",USA,Men
1107,"OSTHOFF, Oscar Paul",USA,Men
1108,"WINTERS, Frederick",USA,Men
1109,"KUNGLER, Frank",USA,Men
1110,"KAKOUSIS, Perikles",GRE,Men
1111,"OSTHOFF, Oscar Paul",USA,Men
1112,"THIEFENTHALER, Gustav",USA,Men
1113,"CURRY, Robert",USA,Men
1114,"HEIN, John",USA,Men
1115,"WARMBOLD, Frederick Charles",USA,Men
1116,"HANSEN, Bernhuff",USA,Men
1117,"KUNGLER, Frank",USA,Men
1118,"NELSON, William",USA,Men
1119,"MEHNERT, George Nicholas",USA,Men
1120,"BAUER, Gustav",USA,Men
1121,"STREBLER, Zenon B.",USA,Men
1122,"NIFLOT, Isidor",USA,Men
1123,"WESTER, August",USA,Men
1124,"CLAPPER, Charles E.",USA,Men
1125,"BRADSHAW, Benjamin Joseph",USA,Men
1126,"MCLEAR, Theodore",USA,Men
1127,"ZIRKEL, Albert",USA,Men
1128,"ROEHM, Otto F.",USA,Men
1129,"TESING, Rudolph",USA,Men
1130,"WINHOLTZ, Jerry",USA,Men
1131,"ERICKSEN, Charles",USA,Men
1132,"BECKMANN, William",USA,Men
1133,"SPANGBERG, Arvid",SWE,Men
1134,"JOHANSSON, Hjalmar",SWE,Men
1135,"MALMSTRÖM, Karl",SWE,Men
1136,"GAIDZIK, George William",USA,Men
1137,"WALZ, Gottlob",GER,Men
1138,"ZÜRNER, Albert",GER,Men
1139,"BEHRENS, Kurt",GER,Men
1140,"HARESNAPE, Herbert Nickall",GBR,Men
1141,"BIEBERSTEIN, Arno",GER,Men
1142,"DAM, Hans Peter Ludwig",DEN,Men
1143,"JULIN, Harald S.A.",SWE,Men
1144,"DANIELS, Charles",USA,Men
1145,"HALMAY, Zoltan",HUN,Men
1146,"BEAUREPAIRE, Frank E.",ANZ,Men
1147,"TAYLOR, Henry",GBR,Men
1148,"BATTERSBY, Thomas Sidney",GBR,Men
1149,"HANSSON, Pontus",SWE,Men
1150,"HOLMAN, Frederick",GBR,Men
1151,"ROBINSON, William Walter",GBR,Men
1152,"SCHEFF, Otto",AUT,Men
1153,"TAYLOR, Henry",GBR,Men
1154,"BEAUREPAIRE, Frank E.",ANZ,Men
1155,"DANIELS, Charles",USA,Men
1156,"GOODWIN, Leo Budd",USA,Men
1157,"HEBNER, Harry J.",USA,Men
1158,"RICH, Leslie George",USA,Men
1159,"DERBYSHIRE, John Henry",GBR,Men
1160,"FOSTER, William",GBR,Men
1161,"RADMILOVIC, Paul",GBR,Men
1162,"TAYLOR, Henry",GBR,Men
1163,"HALMAY, Zoltan",HUN,Men
1164,"LAS TORRES, Béla",HUN,Men
1165,"MUNK, Jozsef",HUN,Men
1166,"ZACHAR, Imre",HUN,Men
1167,"CORNET, George Thomson",GBR,Men
1168,"FORSYTH, Charles Eric",GBR,Men
1169,"NEVINSON, George Wilfrid",GBR,Men
1170,"RADMILOVIC, Paul",GBR,Men
1171,"SMITH, Charles Sydney",GBR,Men
1172,"THOULD, Thomas Henry",GBR,Men
1173,"WILKINSON, George",GBR,Men
1174,"BOIN, Victor",BEL,Men
1175,"DONNERS, Hermann",BEL,Men
1176,"FEYAERTS, Fernand",BEL,Men
1177,"GREGOIRE, Oscar",BEL,Men
1178,"MEYBOOM, Herman",BEL,Men
1179,"MICHANT, Albert",BEL,Men
1180,"PLETINCX, Joseph",BEL,Men
1181,"CABARET, Gustave",FRA,Men
1182,"GRISOT, EugÃ¨ne G.",FRA,Men
1183,"VERNET, Louis",FRA,Men
1184,"HILL-LOWE, Beatrice Geraldine",GBR,Women
1185,"NEWALL, Sybil Fenton Quenni",GBR,Women
1186,"DOD, Charlotte",GBR,Women
1187,"RICHARDSON, Henry Barber",USA,Men
1188,"DOD, William",GBR,Men
1189,"BROOKS-KING, Reginald B.",GBR,Men
1190,"KERR, Robert",CAN,Men
1191,"WALKER, Reginald",RSA,Men
1192,"RECTOR, James",USA,Men
1193,"SPENCER, Edward Adams",GBR,Men
1194,"LARNER, George Edward",GBR,Men
1195,"WEBB, Ernest",GBR,Men
1196,"SHAW, Arthur",USA,Men
1197,"SMITHSON, Forrest",USA,Men
1198,"GARRELS, John Carlyle",USA,Men
1199,"HALLOWS, Norman",GBR,Men
1200,"SHEPPARD, Melvin",USA,Men
1201,"WILSON, Harold",GBR,Men
1202,"CARTMELL, John Nathaniel",USA,Men
1203,"KERR, Robert",CAN,Men
1204,"CLOUGHEN, Robert",USA,Men
1205,"EISELE, John Lincoln",USA,Men
1206,"RUSSELL, Arthur",GBR,Men
1207,"ROBERTSON, Arthur James",GBR,Men
1208,"KERR, Harry E.",ANZ,Men
1209,"LARNER, George Edward",GBR,Men
1210,"WEBB, Ernest",GBR,Men
1211,"DE FLEURAC, Louis N.",FRA,Men
1212,"DREHER, Joseph",FRA,Men
1213,"LIJANDIER, Paul",FRA,Men
1214,"COALES, William",GBR,Men
1215,"DEAKIN, Joseph Edmund",GBR,Men
1216,"ROBERTSON, Arthur James",GBR,Men
1217,"BONHAG, George V.",USA,Men
1218,"EISELE, John Lincoln",USA,Men
1219,"TRUBE, Herbert Lawrence",USA,Men
1220,"HALSWELLE, Wyndham",GBR,Men
1221,"TREMEER, Leonard Francis",GBR,Men
1222,"BACON, Charles Joseph",USA,Men
1223,"HILLMAN, Harry",USA,Men
1224,"BODOR, Ödön",HUN,Men
1225,"NAGY, Jozsef",HUN,Men
1226,"RACZ, G.",HUN,Men
1227,"SIMON, Pal",HUN,Men
1228,"CARTMELL, John Nathaniel",USA,Men
1229,"HAMILTON, William Frank",USA,Men
1230,"SHEPPARD, Melvin",USA,Men
1231,"TAYLOR, John Baxter",USA,Men
1232,"BRAUN, Hans",GER,Men
1233,"EICKE, Hans",GER,Men
1234,"HOFFMANN, Artur",GER,Men
1235,"TRIELOFF, Otto P.",GER,Men
1236,"SVANBERG, Johan Fritiof",SWE,Men
1237,"VOIGT, Emil Robert",GBR,Men
1238,"OWEN, Edward",GBR,Men
1239,"BRAUN, Hans",GER,Men
1240,"SHEPPARD, Melvin",USA,Men
1241,"LUNGHI, Emilio",ITA,Men
1242,"HORR, Marquis Franklin",USA,Men
1243,"SHERIDAN, Martin",USA,Men
1244,"GIFFIN, Merritt Hayward",USA,Men
1245,"JÄRVINEN, Werner",FIN,Men
1246,"SHERIDAN, Martin",USA,Men
1247,"HORR, Marquis Franklin",USA,Men
1248,"WALSH, Cornelius",CAN,Men
1249,"FLANAGAN, John Jesus",USA,Men
1250,"MCGRATH, Matthew J.",USA,Men
1251,"PORTER, Harry Franklin",USA,Men
1252,"ANDRE, Georges",FRA,Men
1253,"LEAHY, Cornelius",GBR,Men
1254,"SOMODY, Istvan",HUN,Men
1255,"EWRY, Ray",USA,Men
1256,"BILLER, John",USA,Men
1257,"TSICLITIRAS, Konstantinos",GRE,Men
1258,"NILSSON, Otto",SWE,Men
1259,"LEMMING, Eric",SWE,Men
1260,"HALSE, Arne",NOR,Men
1261,"HALSE, Arne",NOR,Men
1262,"LEMMING, Eric",SWE,Men
1263,"DORIZAS, Mikael M.",GRE,Men
1264,"BRICKER, Calvin David",CAN,Men
1265,"IRONS, Francis C.",USA,Men
1266,"KELLY, Daniel",USA,Men
1267,"SHERIDAN, Martin",USA,Men
1268,"EWRY, Ray",USA,Men
1269,"TSICLITIRAS, Konstantinos",GRE,Men
1270,"FORSHAW, Joseph",USA,Men
1271,"HAYES, John Joseph",USA,Men
1272,"HEFFERON, Charles A.",RSA,Men
1273,"ARCHIBALD, Edward Blake",CAN,Men
1274,"JACOBS, Charles Sherman",USA,Men
1275,"SÖDERSTRÖM, Bruno",SWE,Men
1276,"COOKE, Edward Tiffin",USA,Men
1277,"GILBERT, Alfred Carleten",USA,Men
1278,"GARRELS, John Carlyle",USA,Men
1279,"ROSE, Ralph",USA,Men
1280,"HORGAN, Dennis",GBR,Men
1281,"LARSEN, Edvard",NOR,Men
1282,"AHEARNE, Timoty J.",GBR,Men
1283,"MACDONALD, J.Garfield",CAN,Men
1284,"WEBB, William",GBR,Men
1285,"THOMAS, A. Henry",GBR,Men
1286,"CONDON, John",GBR,Men
1287,"PARKS, Frederick",GBR,Men
1288,"OLDMAN, Albert Leonard",GBR,Men
1289,"EVANS, Sydney Charles H.",GBR,Men
1290,"RODDIN, Hugh",GBR,Men
1291,"GUNN, Richard Kenneth",GBR,Men
1292,"MORRIS, Charles W.",GBR,Men
1293,"JOHNSON, Harry H.",GBR,Men
1294,"GRACE, Frederick",GBR,Men
1295,"SPILLER, M. Frederick",GBR,Men
1296,"PHILO, William",GBR,Men
1297,"DOUGLAS, John William Henry T.",GBR,Men
1298,"BAKER, Reginald L.",ANZ,Men
1299,"LAPIZE, Octave",FRA,Men
